"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TOBS","WESD","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-01-30",,,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-01-31","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-01","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-02","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-03","0.02",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-04","0.48",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-05","0.63",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-06","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-07","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-08","0.15",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-09","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-10","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-11","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-12","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-14",,,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-15","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-17","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-18","0.65",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-19","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-20","0.00",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-22","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-23","0.11",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-24","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-02-25","0.89",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-01",,,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-02","0.00",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-03","0.12",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-07",,,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-08","0.15",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-09","0.03",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-10","0.57",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-11","0.00",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-12","0.12",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-13","0.44",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-15","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-17","0.00",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-18","0.19",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-20","0.12",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-22","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-23","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-24","0.61",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-27",,,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-29","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-30","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-03-31","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-01","0.62",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-03",,,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-04","0.18",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-05","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-06","0.44",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-07","0.43",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-08","1.14",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-09","0.04",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-11",,,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-13","0.04",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-14","0.00",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-15","0.24",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-20",,,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-22","0.01",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-24",,,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-25","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-26","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-27","0.01",,,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-28","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-29","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0074","HIGHLAND PARK 0.5 E, NJ US","2022-04-30","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-07-19","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-07-20","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-07-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-07-22","0.02",,,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-07-24","0.07",,,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-07-25","0.21",,,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-07-26","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-07-28","0.43",,,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-07-29","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-07-30","1.24",,,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-07-31","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-08-01","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-08-02","0.27",,,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-08-03","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-08-05","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-08-06","0.00","0.0",,,,,,,,,,,,,
"US1NJMD0073","CARTERET 0.6 WSW, NJ US","2021-08-08","0.25",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-01","0.09",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-02","0.19",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-03","0.95",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-04","0.23",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-05","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-06","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-07","0.31",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-09","2.41",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-10","0.30",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-11","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-12","0.38",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-13","0.06",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-14","0.03",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-15","0.02",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-17","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-18","0.74",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-19","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-20","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-22","0.03",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-23","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-24","0.01",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-25","0.25",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-26","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-27","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-28","0.39",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-29","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-30","0.59",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-07-31","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-01","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-02","0.12",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-04","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-05","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-06","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-07","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-08","0.12",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-09","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-10","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-11","0.04",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-12","0.77",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-14","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-15","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-17","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-18","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-19","1.42",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-20","0.04",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-22","1.37",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-23","4.29",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-24","0.01",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-25","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-26","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-27","0.15",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-28","0.08",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-29","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-30","0.02",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-08-31","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-01","0.12",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-03","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-04","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-05","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-06","0.02",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-07","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-08","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-09","0.15",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-10","0.04",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-11","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-12","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-13","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-14","0.34",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-15","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-17","0.03",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-18","0.05",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-19","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-20","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-24","1.32",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-25","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-26","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-27","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-28","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-29","0.10",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-09-30","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-01","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-02","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-03","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-04","0.13",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-05","0.33",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-06","0.02",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-07","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-08","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-09","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-10","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-11","0.05",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-13","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-14","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-15","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-17","0.43",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-18","0.03",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-19","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-24","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-25","0.13",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-10-29","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-11-24","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-11-25","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-11-29","0.00",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-01","0.03",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-02","0.15",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-03","0.05",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-04","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-05","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-06","0.09",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-07","0.04",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-08","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-09","0.01",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-10","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-11","0.03",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-12","0.15",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-14","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-15","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-17","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-18","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-19","0.12",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-20","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-21","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-22","0.26",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-23","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-24","0.05",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-25","0.08",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-26","0.10",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-27","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-28","0.06",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-29","0.18",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-30","0.02",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2021-12-31","0.04",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-01","0.02",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-02","0.53",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-03","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-04","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-05","0.03",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-07","0.31",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-09","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-10","0.05",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-11","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-12","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-13","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-14","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-15","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-16","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-17","1.62",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-18","0.03",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-20","0.12",,,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-22","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-23","0.00","0.0",,,,,,,,,,,,,
"US1NJMS0011","BOONTON 0.6 NW, NJ US","2022-01-24","0.02",,,,,,,,,,,,,,
